Schooling,Adult Mortality,Income composition of resources, BMI , HIV/AIDS,Diphtheria , thinness  1-19 years,Polio, thinness 5-9 years,GDP,Alcohol,percentage expenditure,Life expectancy 
10.6,477.0,0.514,28.9,40.2,88.0,6.1,89.0,6.3,2842.438422,4.87,413.0063027,51.4
10.5,51.0,0.508,28.5,40.7,87.0,6.5,88.0,6.7,347.48798,5.55,43.3664999,50.0
9.9,564.0,0.502,28.2,43.7,87.0,6.9,88.0,7.1,2937.36723,5.53,437.0802438,47.8
9.7,63.0,0.495,27.8,49.1,86.0,7.3,88.0,7.5,2873.862141,5.08,372.1651473,46.0
9.1,6.0,0.493,27.1,50.6,85.0,8.2,87.0,8.4,22.99449,5.65,2.819124474,45.9
9.2,587.0,0.502,26.7,49.9,85.0,8.6,87.0,8.8,1324.996228,5.52,131.0421269,46.4
9.3,568.0,0.506,26.3,48.8,84.0,9.0,87.0,9.2,1437.634951,6.72,143.6197316,47.1
9.4,536.0,0.516,25.9,46.4,84.0,9.4,87.0,9.6,1637.4567,7.19,25.21683318,48.4
15.8,54.0,0.906,59.0,0.1,98.0,1.5,98.0,1.3,5918.19898,7.3,1142.212403,82.3
15.8,57.0,0.904,58.5,0.1,98.0,1.4,98.0,1.3,6283.24522,7.3,1212.666327,81.9
15.8,57.0,0.903,58.1,0.1,98.0,1.4,98.0,1.3,57134.777,7.4,10947.02327,81.7
16.0,58.0,0.901,57.7,0.1,98.0,1.4,98.0,1.3,59593.28711,7.4,11477.6671,81.7
15.8,58.0,0.895,57.3,0.1,98.0,1.3,98.0,1.3,5276.25591,7.2,778.2477467,81.5
15.8,62.0,0.898,56.9,0.1,98.0,1.3,98.0,1.3,4627.592,7.3,682.1070608,81.4
15.7,62.0,0.897,56.5,0.1,98.0,1.3,98.0,1.3,55746.84238,6.9,8105.590882,81.1
15.8,63.0,0.895,56.1,0.1,98.0,1.3,98.0,1.3,53324.37937,6.9,7593.391622,89.0
15.9,64.0,0.892,55.7,0.1,98.0,1.3,98.0,1.3,46256.4716,6.5,6369.516139,88.0
16.0,66.0,0.89,55.3,0.1,98.0,1.3,98.0,1.3,4385.35315,6.5,599.0392403,85.0
16.0,7.0,0.888,54.9,0.1,99.0,1.3,99.0,1.3,42442.2245,6.6,5793.363644,83.0
15.9,69.0,0.882,54.4,0.1,99.0,1.3,99.0,1.3,36961.42537,6.9,5067.411418,82.0
15.9,71.0,0.88,53.9,0.1,99.0,1.3,99.0,1.3,29571.7446,6.9,3998.09987,79.9
15.9,73.0,0.877,53.4,0.1,99.0,1.3,99.0,1.3,26969.24457,6.6,3554.546434,79.8
15.9,73.0,0.873,52.8,0.1,99.0,1.4,99.0,1.3,29283.55,6.2,3689.7273,79.6
16.0,49.0,0.938,57.4,0.1,97.0,0.4,97.0,0.3,8989.8424,3.65,0.0,83.4
15.9,51.0,0.936,57.0,0.1,96.0,0.4,96.0,0.3,85814.58857,9.61,19479.91161,83.2
15.8,52.0,0.934,56.6,0.1,96.0,0.4,96.0,0.3,84658.88768,9.73,19099.04506,83.0
15.7,54.0,0.932,56.2,0.1,96.0,0.5,96.0,0.3,83164.38795,9.86,18379.32974,82.7
15.6,55.0,0.932,55.8,0.1,96.0,0.5,96.0,0.3,87998.44468,9.99,18822.86732,82.6
15.4,57.0,0.92,55.4,0.1,95.0,0.5,96.0,0.4,74276.71842,10.01,2198.590865,82.3
15.3,6.0,0.916,55.0,0.1,95.0,0.5,96.0,0.4,69672.471,10.15,14714.82588,82.1
15.3,6.0,0.914,54.6,0.1,95.0,0.5,96.0,0.4,72119.5687,10.29,2084.255535,82.0
15.3,63.0,0.911,54.1,0.1,94.0,0.5,94.0,0.4,63223.46778,10.44,11892.33429,81.7
15.2,65.0,0.904,53.7,0.1,94.0,0.6,94.0,0.4,57348.92788,10.24,10598.08187,81.5
15.2,66.0,0.899,53.2,0.1,94.0,0.6,94.0,0.4,54797.54663,10.15,10055.34981,81.1
15.1,69.0,0.895,52.8,0.1,93.0,0.6,95.0,0.4,53255.97631,10.55,9495.540576,81.0
15.0,72.0,0.889,52.3,0.1,93.0,0.6,95.0,0.5,4796.56497,10.82,842.2768087,85.0
15.2,74.0,0.89,51.8,0.1,93.0,0.6,95.0,0.5,41336.72192,10.85,6853.628494,84.0
15.2,75.0,0.888,51.3,0.1,93.0,0.7,95.0,0.5,38538.64447,11.12,6478.346135,82.0
15.1,78.0,0.879,5.8,0.1,93.0,0.7,95.0,0.5,37813.23426,11.26,5834.582046,79.7
9.0,293.0,0.553,57.1,0.1,41.0,6.3,5.0,6.1,1741.142552,3.65,0.0,64.5
13.0,37.0,0.635,55.2,0.1,41.0,6.3,5.0,6.1,1741.142552,0.01,0.0,63.6
12.5,32.0,0.645,54.2,0.1,45.0,6.3,47.0,6.1,1741.142552,0.01,0.0,62.8
12.0,163.0,0.646,53.2,0.1,72.0,6.3,6.0,6.1,1741.142552,0.76,0.0,71.7
11.8,124.0,0.648,51.3,0.1,8.0,6.4,83.0,6.2,1741.142552,0.81,0.0,73.8
11.6,122.0,0.651,5.4,0.1,79.0,6.4,83.0,6.2,1741.142552,0.8,0.0,73.8
11.5,121.0,0.644,49.4,0.1,8.0,6.4,83.0,6.2,258.3529,0.83,17.98136184,73.8
11.4,123.0,0.636,48.5,0.1,8.0,6.4,83.0,6.3,1762.24617,0.97,122.6523334,73.7
11.0,127.0,0.624,47.6,0.1,8.0,6.5,83.0,6.3,1577.457182,0.92,116.2585943,73.5
10.3,134.0,0.599,46.0,0.1,83.0,6.6,85.0,6.4,1253.39143,1.29,94.75639211,73.0
10.2,135.0,0.596,45.3,0.1,84.0,6.6,86.0,6.5,1263.13455,1.25,91.70356833,72.8
10.1,135.0,0.589,44.6,0.1,82.0,6.7,83.0,6.5,1258.421953,1.29,93.50075111,72.7
10.0,136.0,0.588,43.9,0.1,84.0,6.8,86.0,6.6,1177.629268,1.41,81.7274712,72.6
11.3,161.0,0.625,4.7,0.2,96.0,3.6,96.0,3.7,918.6771543,3.65,0.0,69.7
11.3,162.0,0.622,39.9,0.2,97.0,3.6,94.0,3.7,114.45919,0.01,7.829008596,69.6
11.2,163.0,0.617,39.0,0.2,96.0,3.6,97.0,3.7,14.214412,0.01,1.0419164,69.3
11.1,164.0,0.613,38.2,0.2,94.0,3.6,96.0,3.7,954.725253,0.01,71.50892145,68.8
11.1,166.0,0.608,37.4,0.2,96.0,3.7,97.0,3.7,834.5412953,0.32,51.9919227,68.1
11.1,171.0,0.603,36.6,0.2,93.0,3.7,95.0,3.8,738.3475227,0.32,43.34099958,67.3
11.1,174.0,0.601,35.9,0.2,93.0,3.7,93.0,3.8,666.3458569,0.3,35.71613793,66.7
10.9,181.0,0.586,34.7,0.3,86.0,3.8,85.0,3.8,52.35956,0.35,2.272404904,66.1
10.7,183.0,0.579,34.1,0.3,83.0,3.8,76.0,3.9,44.2872665,0.38,2.626234903,65.9
10.6,194.0,0.572,33.5,0.3,84.0,3.8,79.0,3.9,337.359236,0.37,19.83672308,65.5
10.5,177.0,0.563,33.0,0.3,86.0,3.9,82.0,3.9,39.281834,0.38,2.093721752,65.9
10.1,182.0,0.553,32.5,0.3,85.0,4.0,82.0,4.0,236.314438,0.36,13.25723997,65.2
9.8,193.0,0.543,32.1,0.3,85.0,4.0,84.0,4.0,189.3878519,0.6,10.68147485,64.3
9.7,194.0,0.535,31.6,0.3,85.0,4.1,84.0,4.1,17.8159721,0.86,1.142003812,64.0
9.6,198.0,0.529,31.3,0.3,83.0,4.2,86.0,4.1,138.436633,0.37,8.943006492,63.7
13.6,148.0,0.738,33.6,0.1,99.0,7.7,99.0,7.7,5814.863134,3.65,0.0,74.9
13.6,152.0,0.737,32.4,0.1,99.0,7.8,99.0,7.8,5941.8471,6.41,789.0772949,74.6
13.6,153.0,0.733,31.3,0.1,99.0,7.9,99.0,7.9,6171.262444,6.5,788.6873403,74.5
13.7,154.0,0.729,3.1,0.1,99.0,8.0,99.0,8.1,5859.915622,6.56,801.0504655,74.3
13.3,155.0,0.72,29.0,0.2,99.0,8.1,99.0,8.2,5491.159981,6.07,748.4451054,74.1
13.1,158.0,0.711,27.9,0.2,99.0,8.2,99.0,8.3,575.32176,5.95,71.6850913,73.9
13.0,16.0,0.706,26.8,0.3,99.0,8.3,99.0,8.5,4212.5492,5.88,547.2101411,73.7
12.9,162.0,0.7,25.7,0.3,99.0,8.5,99.0,8.6,4378.68746,5.92,609.9511632,73.5
12.3,165.0,0.687,24.6,0.4,98.0,8.6,98.0,8.8,3972.26475,6.2,520.7639087,73.3
12.4,168.0,0.686,23.6,0.5,98.0,8.7,98.0,8.9,3368.952576,6.18,433.9210918,73.0
12.0,177.0,0.682,22.6,0.5,98.0,8.9,98.0,9.1,2893.651356,6.26,321.1953005,72.5
11.9,189.0,0.674,21.7,0.5,98.0,9.0,98.0,9.2,2659.83918,6.17,301.3597791,71.6
11.8,189.0,0.666,2.9,0.6,98.0,9.1,98.0,9.3,2358.93629,6.14,282.8364612,71.7
11.5,192.0,0.657,2.2,0.7,96.0,9.2,97.0,9.5,296.54617,5.93,27.63810304,71.4
10.9,194.0,0.64,18.7,0.8,97.0,9.4,97.0,9.7,27.564826,5.88,0.27564826,71.1
12.9,12.0,0.746,6.3,0.1,91.0,2.1,92.0,2.1,1741.142552,3.65,0.0,75.7
12.9,12.0,0.743,59.7,0.1,95.0,2.2,96.0,2.2,1741.142552,1.13,0.0,75.5
12.9,14.0,0.741,59.1,0.1,98.0,2.2,98.0,2.2,1741.142552,1.03,0.0,75.3
12.9,15.0,0.739,58.5,0.1,95.0,2.2,97.0,2.2,1741.142552,1.23,0.0,75.1
12.9,17.0,0.735,57.9,0.1,96.0,2.2,97.0,2.3,1741.142552,1.16,0.0,74.9
13.0,18.0,0.732,57.4,0.1,95.0,2.3,95.0,2.3,1741.142552,1.47,0.0,74.7
13.0,111.0,0.73,56.9,0.1,96.0,2.3,96.0,2.4,1741.142552,1.77,0.0,74.4
12.2,111.0,0.714,56.4,0.1,95.0,2.4,96.0,2.4,1741.142552,1.72,0.0,74.2
12.1,122.0,0.703,55.4,0.1,93.0,2.5,92.0,2.5,1741.142552,1.74,0.0,73.7
11.9,12.0,0.0,54.9,0.1,97.0,2.5,98.0,2.6,1741.142552,1.75,0.0,73.6
11.9,12.0,0.0,54.5,0.1,94.0,2.6,95.0,2.6,1741.142552,2.07,0.0,73.5
11.9,126.0,0.0,54.1,0.1,96.0,2.7,96.0,2.7,1741.142552,2.4,0.0,73.2
11.9,128.0,0.0,53.6,0.1,96.0,2.7,97.0,2.7,1741.142552,2.53,0.0,72.8
11.8,126.0,0.0,53.2,0.1,91.0,2.8,91.0,2.8,1741.142552,3.27,0.0,73.1
11.7,125.0,0.0,52.7,0.1,95.0,2.8,96.0,2.8,1741.142552,2.86,0.0,72.6
12.5,152.0,0.603,17.4,0.1,76.0,1.9,75.0,11.1,1161.76935,3.65,0.0,68.3
12.5,155.0,0.612,17.0,0.1,77.0,1.9,76.0,11.1,1153.51578,0.01,28.14578503,68.0
12.5,159.0,0.618,16.2,0.1,83.0,11.2,83.0,11.3,1117.77724,0.01,30.17998548,67.4
12.5,161.0,0.607,15.8,0.1,67.0,11.3,66.0,11.4,114.56179,0.5,2.726570602,67.2
12.4,163.0,0.599,15.5,0.1,72.0,11.5,72.0,11.5,849.8626972,0.1,38.58376645,66.9
12.1,165.0,0.599,15.1,0.1,72.0,11.6,78.0,11.6,757.3114436,0.09,36.199487,66.6
11.7,168.0,0.566,14.7,0.1,79.0,11.7,79.0,11.7,643.71911,0.06,36.69198927,66.2
11.3,173.0,0.541,14.2,0.1,7.0,11.8,7.0,11.8,524.8959363,0.05,11.75766897,65.8
11.0,186.0,0.511,13.9,0.1,63.0,11.9,62.0,11.9,441.53226,0.04,28.12560496,64.9
10.6,26.0,0.492,13.5,0.1,55.0,12.0,55.0,11.9,478.331859,0.36,7.127144699,63.7
10.2,229.0,0.484,13.2,0.1,57.0,12.0,57.0,12.0,467.5438297,0.38,8.415788935,62.3
9.8,25.0,0.485,12.9,0.1,55.0,12.1,55.0,12.1,471.4565823,0.44,46.3913277,61.0
9.8,261.0,0.475,12.6,0.1,54.0,12.1,38.0,12.1,48.61552,0.48,5.649123424,62.0
9.8,269.0,0.47,12.3,0.1,93.0,12.1,93.0,12.2,56.4249869,0.5,6.556583478,59.4
0.0,276.0,0.0,11.9,0.1,93.0,12.2,93.0,12.2,422.28633,0.5,49.06967155,58.7
12.0,287.0,0.484,24.3,1.0,88.0,6.5,88.0,6.2,551.138346,3.65,0.0,59.9
12.0,285.0,0.475,23.7,1.0,87.0,6.6,85.0,6.4,62.1318489,0.01,4.877350139,59.7
12.0,287.0,0.47,23.1,1.5,84.0,6.8,84.0,6.6,579.43485,0.01,48.73047089,59.4
12.0,294.0,0.464,22.6,1.7,84.0,7.0,84.0,6.8,563.6894247,0.01,41.60027954,58.9
11.5,34.0,0.457,22.0,2.6,85.0,7.1,85.0,7.0,562.3393592,1.44,39.08258546,58.3
11.0,323.0,0.449,21.4,3.8,83.0,7.3,83.0,7.2,487.9238913,1.21,41.96145465,57.4
10.6,336.0,0.442,2.9,4.3,78.0,7.5,78.0,7.4,499.6468713,1.24,77.09551224,56.7
10.1,344.0,0.441,2.4,4.8,81.0,7.7,8.0,7.6,513.391914,1.33,69.35924758,56.2
10.6,344.0,0.443,19.8,5.1,82.0,7.9,72.0,7.8,42.764743,1.37,0.675682939,55.9
10.2,345.0,0.436,19.3,5.0,84.0,8.1,85.0,8.0,377.33629,1.37,6.226048785,55.7
10.1,357.0,0.435,18.9,5.0,82.0,8.4,8.0,8.3,372.1721837,1.14,36.62174288,55.0
10.0,355.0,0.432,18.4,5.1,71.0,8.6,71.0,8.5,349.9937253,1.01,3.989928468,54.9
9.9,355.0,0.428,17.9,5.2,72.0,8.8,72.0,8.7,31.437144,1.02,2.995959823,54.7
9.7,351.0,0.428,17.5,5.3,59.0,9.0,58.0,8.9,28.832123,1.0,1.995182912,54.7
9.4,345.0,0.426,17.1,5.3,5.0,9.2,51.0,9.1,26.6394652,0.95,2.048574874,54.6
9.3,339.0,0.425,16.6,5.1,64.0,9.4,63.0,9.3,26.3932935,1.1,2.02964427,54.6
14.3,133.0,0.718,75.2,0.1,78.0,0.1,8.0,0.1,493.775387,3.65,0.0,73.5
14.3,135.0,0.716,74.8,0.1,8.0,0.1,82.0,0.1,4192.349758,0.01,565.9672173,73.3
14.3,137.0,0.718,74.3,0.1,82.0,0.1,84.0,0.1,4266.557174,0.01,584.9449886,73.2
14.4,138.0,0.717,73.8,0.1,77.0,0.1,79.0,0.1,451.542462,0.01,63.80294988,73.0
14.4,14.0,0.712,73.3,0.1,82.0,0.1,84.0,0.1,445.18866,0.96,7.033980828,72.9
14.4,142.0,0.707,72.7,0.1,82.0,0.1,84.0,0.1,3547.59975,1.24,471.8307668,72.8
14.5,147.0,0.703,72.1,0.1,84.0,0.1,86.0,0.1,37.846563,1.08,4.783805563,72.5
14.5,145.0,0.698,71.5,0.1,86.0,0.1,88.0,0.1,3392.64743,1.1,569.6255035,72.6
14.5,146.0,0.698,7.8,0.1,87.0,0.1,88.0,0.1,2932.315883,2.05,568.8692813,72.5
14.6,148.0,0.695,7.1,0.1,88.0,0.1,89.0,0.1,2892.522663,1.79,503.5881956,72.4
14.6,15.0,0.694,69.4,0.1,89.0,0.1,9.0,0.1,2594.74999,1.57,689.9440223,72.3
14.6,151.0,0.693,68.6,0.1,9.0,0.1,91.0,0.1,2284.37858,1.8,423.2953509,72.2
13.7,153.0,0.683,67.8,0.1,9.0,0.1,91.0,0.1,229.714718,1.79,45.85105771,72.0
13.5,155.0,0.679,67.0,0.1,84.0,0.1,85.0,0.1,1842.44421,1.51,310.8203382,71.9
13.2,157.0,0.674,66.2,0.1,89.0,0.1,91.0,0.1,1837.977391,1.35,330.1007394,71.8
13.7,158.0,0.676,65.5,0.1,91.0,0.1,91.0,0.1,263.27236,1.24,40.49128897,71.6
12.7,17.0,0.779,47.1,0.3,96.0,5.7,88.0,5.9,17321.83373,3.65,0.0,71.2
12.7,171.0,0.778,46.0,0.3,92.0,5.8,94.0,6.0,19325.24283,6.94,1578.872339,71.1
12.7,172.0,0.773,45.0,0.3,92.0,5.8,94.0,6.0,1967.83283,6.71,167.2657906,71.0
12.6,174.0,0.772,44.0,0.4,92.0,5.9,91.0,6.1,19152.531,6.7,1486.236406,78.0
12.6,176.0,0.774,43.0,0.4,9.0,5.9,91.0,6.2,1953.9767,6.5,144.9850711,76.0
12.5,179.0,0.772,42.0,0.4,9.0,5.9,91.0,6.3,16683.94578,6.5,1389.772683,74.0
12.5,183.0,0.773,41.1,0.2,9.0,6.0,9.0,6.4,1458.8796,6.37,128.0896289,71.0
12.4,185.0,0.767,4.2,0.3,9.0,6.1,91.0,6.4,21188.11857,6.41,1902.693048,69.9
12.4,187.0,0.76,39.3,0.7,88.0,6.1,9.0,6.5,1653.1844,6.37,136.8836683,69.7
12.3,188.0,0.751,38.4,0.6,92.0,6.2,89.0,6.6,1495.96337,6.35,103.3710689,69.6
12.3,189.0,0.745,37.6,0.5,95.0,6.3,95.0,6.7,12323.1275,6.12,1187.949491,69.5
12.2,19.0,0.736,36.8,1.0,94.0,6.3,94.0,6.8,129.51914,5.82,11.85100131,69.4
12.0,191.0,0.729,36.0,0.5,91.0,6.4,91.0,6.9,884.518666,5.53,78.72216127,69.3
11.9,192.0,0.721,35.2,2.0,96.0,6.5,96.0,7.0,749.626612,5.12,72.03911741,69.2
11.8,194.0,0.715,34.4,1.2,91.0,6.6,91.0,7.1,6935.721451,4.55,516.7112481,69.1
11.7,197.0,0.709,33.6,0.9,9.0,6.7,9.0,7.2,643.947262,4.68,43.59522964,69.1
14.6,1.0,0.723,61.2,0.1,98.0,6.5,98.0,6.4,3828.91589,3.65,0.0,75.3
14.7,12.0,0.722,6.2,0.1,98.0,6.5,98.0,6.4,4271.68172,1.39,604.8701316,75.1
14.7,13.0,0.72,59.3,0.1,98.0,6.4,98.0,6.3,4199.47253,1.29,594.6453102,74.9
14.6,13.0,0.717,58.3,0.1,97.0,6.4,97.0,6.3,4137.55421,1.3,585.8776761,74.9
14.5,13.0,0.714,57.4,0.1,98.0,6.4,98.0,6.3,4256.91279,1.29,623.2120325,74.8
14.4,12.0,0.71,56.5,0.1,98.0,6.3,98.0,6.3,414.15177,1.28,64.85616718,74.8
14.4,12.0,0.706,55.6,0.1,99.0,6.3,99.0,6.3,4129.977335,1.4,585.6307861,74.7
14.3,12.0,0.701,54.7,0.1,99.0,6.3,99.0,6.3,431.9326,1.37,53.08451654,74.7
14.3,12.0,0.695,53.9,0.1,98.0,6.3,98.0,6.3,3778.184171,1.24,469.6282925,74.6
14.2,12.0,0.689,53.1,0.1,99.0,6.3,99.0,6.3,3371.71231,1.46,420.1153538,74.4
13.9,14.0,0.683,52.2,0.1,98.0,6.4,98.0,6.3,3194.562243,1.37,379.5139945,74.2
13.6,15.0,0.673,51.4,0.1,97.0,6.4,97.0,6.3,3112.83529,1.36,379.7659054,74.0
13.5,17.0,0.667,5.6,0.1,95.0,6.4,95.0,6.3,2761.969249,1.34,321.7694175,73.7
13.3,19.0,0.662,49.7,0.1,96.0,6.5,96.0,6.4,2346.5937,1.17,262.8184944,73.5
13.1,11.0,0.654,48.9,0.1,98.0,6.5,98.0,6.4,2254.933126,1.19,257.2878697,73.2
12.8,112.0,0.646,48.1,0.1,97.0,6.6,97.0,6.5,2213.91488,1.21,264.7842196,72.9
14.5,16.0,0.764,66.1,0.1,97.0,4.9,97.0,4.8,1979.52569,3.65,0.0,75.8
14.5,17.0,0.759,65.3,0.1,96.0,4.9,96.0,4.7,12127.22522,1.45,181.9083783,75.5
14.4,19.0,0.754,64.5,0.1,98.0,4.9,98.0,4.7,12542.93565,1.41,188.1440348,75.2
14.3,112.0,0.75,63.7,0.1,97.0,4.9,97.0,4.7,1172.3843,1.54,20.75120211,74.8
13.8,114.0,0.737,62.8,0.1,97.0,4.9,97.0,4.7,11341.13395,1.53,1275.877569,74.5
13.0,116.0,0.715,61.9,0.1,97.0,4.9,97.0,4.7,1672.5693,1.49,32.78235828,74.2
12.5,118.0,0.709,61.1,0.1,96.0,4.9,96.0,4.8,936.499911,1.4,106.9482898,73.9
12.5,121.0,0.705,6.2,0.1,96.0,5.0,96.0,4.8,185.68975,1.39,22.67271848,73.5
12.3,124.0,0.697,59.3,0.1,96.0,5.0,96.0,4.8,979.49246,1.26,115.5801103,73.2
11.9,126.0,0.687,58.5,0.1,9.0,5.0,9.0,4.8,834.869161,1.29,103.523776,72.8
11.9,129.0,0.681,57.6,0.1,9.0,5.0,9.0,4.9,7384.354661,1.29,832.9552058,72.4
12.0,132.0,0.675,56.8,0.1,85.0,5.1,85.0,4.9,64.72953,1.35,1.132766775,72.0
11.9,135.0,0.668,55.9,0.1,68.0,5.1,69.0,5.0,4718.51291,1.42,459.1113061,71.6
11.5,138.0,0.658,55.1,0.1,78.0,5.2,78.0,5.0,366.57,1.47,35.55729,71.2
11.1,14.0,0.653,54.3,0.1,88.0,5.2,88.0,5.1,3119.63716,1.49,256.4341746,78.0
10.7,143.0,0.641,53.5,0.1,85.0,5.3,85.0,5.2,4316.553895,1.54,421.2956602,74.0
10.8,215.0,0.688,48.6,0.1,99.0,3.3,99.0,3.3,6432.668768,3.65,0.0,66.3
10.8,217.0,0.683,47.7,0.1,98.0,3.3,98.0,3.3,7962.365824,2.9,691.1333535,66.0
10.7,228.0,0.678,46.7,0.1,98.0,3.2,98.0,3.3,734.42525,2.93,63.7481117,65.4
10.7,22.0,0.672,45.9,0.1,97.0,3.2,98.0,3.3,6675.262954,2.75,579.4128244,65.6
10.6,217.0,0.665,45.0,0.1,97.0,3.2,97.0,3.3,5649.978486,2.55,490.4181326,65.6
10.6,211.0,0.0,44.2,0.1,96.0,3.2,96.0,3.3,4439.23,2.48,385.325164,65.8
10.5,215.0,0.0,43.4,0.1,96.0,3.2,97.0,3.3,436.459223,2.35,37.88466056,65.6
10.5,235.0,0.0,42.7,0.1,96.0,3.2,96.0,3.3,394.467675,2.4,34.23979419,64.5
10.4,241.0,0.0,42.0,0.1,98.0,3.3,98.0,3.3,26.371428,2.58,0.358651421,64.1
10.4,245.0,0.0,41.3,0.1,98.0,3.3,98.0,3.3,2136.66815,2.71,29.27235366,63.7
10.3,248.0,0.0,4.7,0.1,99.0,3.4,99.0,3.4,174.51475,2.85,2.19888585,63.3
10.3,238.0,0.0,4.0,0.1,97.0,3.4,98.0,3.4,1453.917166,2.86,186.1013972,63.5
10.3,231.0,0.0,39.4,0.1,83.0,3.5,66.0,3.4,1283.885977,2.88,179.6156482,63.4
10.2,229.0,0.0,38.7,0.1,98.0,3.5,99.0,3.5,967.917468,2.33,130.3784829,63.3
0.0,224.0,0.0,37.5,0.1,97.0,3.6,98.0,3.6,643.17518,2.9,88.2436347,63.8
0.0,145.0,0.675,79.3,0.1,9.0,0.2,9.0,0.1,3542.13589,0.01,78.28120317,72.0
10.0,291.0,0.488,18.5,3.1,78.0,5.6,82.0,5.6,693.8963829,3.65,0.0,62.3
10.0,38.0,0.483,18.1,3.2,78.0,5.7,82.0,5.6,719.172669,0.01,14.16770158,61.5
10.0,325.0,0.478,17.6,4.0,78.0,5.7,82.0,5.7,662.492293,0.01,90.76144414,67.0
10.0,339.0,0.477,17.2,4.6,78.0,5.8,82.0,5.8,647.74741,0.01,92.88697859,60.0
10.7,347.0,0.477,16.7,6.8,82.0,5.9,82.0,5.9,584.3962137,10.22,94.49686776,59.3
10.9,362.0,0.473,16.3,8.0,8.0,6.0,79.0,6.0,594.9972557,10.03,116.202964,58.4
10.8,378.0,0.464,15.9,8.1,79.0,6.1,78.0,6.1,647.17732,9.63,87.04534954,57.5
10.6,41.0,0.453,15.6,8.2,71.0,6.2,69.0,6.2,449.6928183,9.79,72.85023656,56.3
10.3,41.0,0.442,15.2,8.4,73.0,6.3,7.0,6.3,41.858631,9.65,6.002527685,55.5
10.6,41.0,0.434,14.8,8.6,64.0,6.4,62.0,6.4,336.4593923,9.81,50.83901418,54.9
10.9,446.0,0.429,14.5,8.7,64.0,6.5,59.0,6.5,315.788227,10.09,44.52614001,53.2
11.6,485.0,0.427,14.2,8.9,62.0,6.6,58.0,6.6,288.236949,9.89,36.60609252,51.3
11.5,53.0,0.418,13.9,9.4,59.0,6.7,57.0,6.7,237.9995917,10.16,4.426792406,51.0
11.0,523.0,0.404,13.6,10.0,57.0,6.8,57.0,6.8,24.2423229,10.42,2.690897842,48.8
10.8,539.0,0.396,13.3,10.8,55.0,6.9,56.0,6.9,234.984775,10.57,26.97625217,47.7
9.8,554.0,0.382,13.0,11.6,52.0,7.0,55.0,7.0,257.63369,10.47,22.59447461,46.6
15.3,195.0,0.748,61.3,0.2,23.0,2.3,51.0,2.4,2124.662666,3.65,0.0,71.3
15.2,23.0,0.746,6.7,0.2,23.0,2.3,45.0,2.4,314.658296,8.06,5.663849328,78.0
15.2,198.0,0.744,6.1,0.2,76.0,2.3,72.0,2.4,429.71554,8.44,52.42529588,71.0
15.1,25.0,0.739,59.6,0.2,76.0,2.4,72.0,2.4,3855.42128,8.44,453.7830847,77.0
14.9,24.0,0.734,59.0,0.2,5.0,2.4,54.0,2.5,3569.75727,8.48,415.1627705,75.0
14.9,212.0,0.728,58.5,0.2,52.0,2.4,57.0,2.5,2965.142365,8.39,375.6835376,69.8
14.9,231.0,0.734,58.0,0.3,71.0,2.5,74.0,2.6,2545.48341,8.71,324.5491348,69.2
14.9,273.0,0.73,57.6,0.4,9.0,2.5,91.0,2.6,3891.37823,9.46,456.4586664,67.7
14.8,277.0,0.723,57.2,0.7,98.0,2.5,98.0,2.7,368.68998,8.86,46.19685449,67.5
14.7,267.0,0.716,56.8,0.8,98.0,2.6,99.0,2.7,233.18831,7.99,29.38172706,67.7
14.5,278.0,0.707,56.4,0.9,96.0,2.7,95.0,2.8,1828.717626,7.31,217.4345257,67.0
14.6,267.0,0.7,56.1,1.0,99.0,2.7,99.0,2.8,1367.352433,6.79,180.3537859,67.4
13.9,256.0,0.683,55.4,0.9,99.0,2.9,99.0,3.0,879.475486,4.89,115.738974,67.6
13.2,253.0,0.673,55.1,0.8,99.0,2.9,99.0,3.0,78.738243,4.31,8.897421459,67.7
13.3,257.0,0.669,54.8,0.7,99.0,3.0,99.0,3.1,635.789635,4.49,7.883791474,67.5
13.3,75.0,0.836,64.2,0.1,99.0,5.3,99.0,5.1,3911.74689,3.65,0.0,77.1
13.3,77.0,0.832,62.4,0.1,99.0,5.2,99.0,5.0,44449.7435,1.91,3862.68271,76.9
13.3,78.0,0.829,6.5,0.1,98.0,5.2,98.0,5.0,4335.64268,1.82,377.2009132,76.7
13.3,8.0,0.826,58.6,0.1,96.0,5.1,96.0,5.0,42112.23565,1.75,3663.764502,76.5
13.3,81.0,0.824,57.1,0.1,95.0,5.1,95.0,4.9,4462.3129,1.73,387.774991,76.3
13.3,82.0,0.826,55.8,0.1,94.0,5.1,94.0,4.9,3549.14832,1.69,308.0660742,76.2
13.2,84.0,0.831,55.1,0.1,93.0,5.1,94.0,4.9,3372.57517,1.73,292.4022672,76.0
13.1,85.0,0.829,54.8,0.1,92.0,5.1,94.0,4.9,45758.9554,1.86,4003.908598,75.8
12.9,87.0,0.826,55.1,0.1,92.0,5.1,94.0,4.9,42672.61323,1.69,3759.457226,75.6
12.8,89.0,0.823,55.8,0.1,92.0,5.1,94.0,4.9,42372.22166,1.74,3749.941617,75.4
12.6,92.0,0.818,56.6,0.1,94.0,5.1,94.0,4.9,39439.8197,1.79,3427.320332,75.3
12.4,95.0,0.813,57.0,0.1,94.0,5.2,94.0,4.9,36161.1761,1.77,2972.448675,75.1
